,time,weather,Humidity,wind,temp,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1
2083,3:50 am,Overcast.,"29.77 ""Hg",14 mph,61ʡF,1909.0,1619.0,1366.0,1128.0,863.0,422.0,75.0
2084,4:50 am,Partly cloudy.,"29.77 ""Hg",12 mph,59ʡF,1910.0,1620.0,1367.0,1129.0,864.0,423.0,76.0
2085,5:50 am,Partly sunny.,"29.77 ""Hg",7 mph,59ʡF,1911.0,1621.0,1368.0,1130.0,865.0,424.0,77.0
2086,6:52 am,Partly sunny.,"29.77 ""Hg",8 mph,59ʡF,1912.0,1622.0,1369.0,1131.0,866.0,425.0,78.0
2087,7:50 am,Light rain. Partly sunny.,"29.80 ""Hg",9 mph,57ʡF,1913.0,1623.0,1370.0,1132.0,867.0,426.0,79.0
2088,8:50 am,Broken clouds.,"29.80 ""Hg",9 mph,61ʡF,1914.0,1624.0,1371.0,1133.0,868.0,427.0,80.0
2089,9:50 am,Broken clouds.,"29.77 ""Hg",10 mph,63ʡF,1915.0,1625.0,1372.0,1134.0,869.0,428.0,81.0
2090,10:50 am,Broken clouds.,"29.77 ""Hg",9 mph,64ʡF,1916.0,1626.0,1373.0,1135.0,870.0,429.0,82.0
2091,11:50 am,Broken clouds.,"29.77 ""Hg",9 mph,63ʡF,1917.0,1627.0,1374.0,1136.0,871.0,430.0,83.0
2092,12:50 pm,Sprinkles. Broken clouds.,"29.77 ""Hg",20 mph,59ʡF,1918.0,1628.0,1375.0,1137.0,872.0,431.0,84.0
2093,1:50 pm,Partly sunny.,"29.77 ""Hg",14 mph,61ʡF,1919.0,1629.0,1376.0,1138.0,873.0,432.0,85.0
2094,2:50 pm,Partly sunny.,"29.74 ""Hg",16 mph,68ʡF,1920.0,1630.0,1377.0,1139.0,874.0,433.0,86.0
2095,3:50 pm,Partly sunny.,"29.74 ""Hg",15 mph,64ʡF,1921.0,1631.0,1378.0,1140.0,875.0,434.0,87.0
2096,4:50 pm,Partly sunny.,"29.74 ""Hg",14 mph,66ʡF,1922.0,1632.0,1379.0,1141.0,876.0,435.0,88.0
2097,5:50 pm,Sunny.,"29.77 ""Hg",16 mph,61ʡF,1923.0,1633.0,1380.0,1142.0,877.0,436.0,89.0
2098,6:50 pm,Scattered clouds.,"29.77 ""Hg",16 mph,63ʡF,1924.0,1634.0,1381.0,1143.0,878.0,437.0,90.0
2099,7:50 pm,Scattered clouds.,"29.77 ""Hg",14 mph,61ʡF,1925.0,1635.0,1382.0,1144.0,879.0,438.0,91.0
2100,8:50 pm,Sunny.,"29.77 ""Hg",12 mph,57ʡF,1926.0,1636.0,1383.0,1145.0,880.0,439.0,92.0
2101,9:50 pm,Sunny.,"29.80 ""Hg",9 mph,55ʡF,1927.0,1637.0,1384.0,1146.0,881.0,440.0,93.0
2102,10:50 pm,Passing clouds.,"29.80 ""Hg",13 mph,55ʡF,1928.0,1638.0,1385.0,1147.0,882.0,441.0,94.0
2103,11:50 pm,Clear.,"29.83 ""Hg",13 mph,54ʡF,1929.0,1639.0,1386.0,1148.0,883.0,442.0,95.0
2104,"12:50 amSat, Aug 1",Clear.,"30.01 ""Hg",3 mph,55ʡF,1930.0,1640.0,1387.0,1149.0,884.0,443.0,96.0
2105,1:50 am,Clear.,"30.01 ""Hg",2 mph,54ʡF,1931.0,1641.0,1388.0,1150.0,885.0,444.0,97.0
2106,2:50 am,Clear.,"30.01 ""Hg",2 mph,50ʡF,1932.0,1642.0,1389.0,1151.0,886.0,445.0,98.0
2107,3:50 am,Clear.,"30.01 ""Hg",1 mph,48ʡF,1933.0,1643.0,1390.0,1152.0,887.0,446.0,99.0
2108,4:50 am,Clear.,"29.98 ""Hg",1 mph,48ʡF,1934.0,1644.0,1391.0,1153.0,888.0,447.0,100.0
2109,5:50 am,Clear.,"29.98 ""Hg",No wind,46ʡF,1935.0,1645.0,1392.0,1154.0,889.0,448.0,101.0
2110,6:50 am,Sunny.,"30.01 ""Hg",1 mph,48ʡF,1936.0,1646.0,1393.0,1155.0,890.0,449.0,102.0
2111,7:50 am,Sunny.,"30.01 ""Hg",2 mph,54ʡF,1937.0,1647.0,1394.0,1156.0,891.0,450.0,103.0
2112,8:50 am,Sunny.,"30.01 ""Hg",5 mph,57ʡF,1938.0,1648.0,1395.0,1157.0,892.0,451.0,104.0
2113,9:50 am,Partly sunny.,"30.01 ""Hg",5 mph,61ʡF,1939.0,1649.0,1396.0,1158.0,893.0,452.0,105.0
2114,10:50 am,Broken clouds.,"30.01 ""Hg",6 mph,63ʡF,1940.0,1650.0,1397.0,1159.0,894.0,453.0,106.0
2115,11:50 am,Scattered clouds.,"30.01 ""Hg",7 mph,66ʡF,1941.0,1651.0,1398.0,1160.0,895.0,454.0,107.0
2116,12:50 pm,Scattered clouds.,"30.01 ""Hg",7 mph,68ʡF,1942.0,1652.0,1399.0,1161.0,896.0,455.0,108.0
2117,1:50 pm,Broken clouds.,"30.01 ""Hg",9 mph,68ʡF,1943.0,1653.0,1400.0,1162.0,897.0,456.0,109.0
2118,2:50 pm,Partly sunny.,"30.01 ""Hg",10 mph,68ʡF,1944.0,1654.0,1401.0,1163.0,898.0,457.0,110.0
2119,3:50 pm,Partly sunny.,"30.01 ""Hg",13 mph,68ʡF,1945.0,1655.0,1402.0,1164.0,899.0,458.0,111.0
2120,4:50 pm,Partly sunny.,"30.01 ""Hg",12 mph,66ʡF,1946.0,1656.0,1403.0,1165.0,900.0,459.0,112.0
2121,5:50 pm,Partly sunny.,"30.01 ""Hg",10 mph,68ʡF,1947.0,1657.0,1404.0,1166.0,901.0,460.0,113.0
2122,6:50 pm,Partly sunny.,"30.01 ""Hg",12 mph,68ʡF,1948.0,1658.0,1405.0,1167.0,902.0,461.0,114.0
2123,7:50 pm,Partly sunny.,"30.01 ""Hg",9 mph,66ʡF,1949.0,1659.0,1406.0,1168.0,903.0,462.0,115.0
2124,8:50 pm,Scattered clouds.,"30.04 ""Hg",8 mph,64ʡF,1950.0,1660.0,1407.0,1169.0,904.0,463.0,116.0
2125,9:50 pm,Passing clouds.,"30.04 ""Hg",3 mph,61ʡF,1951.0,1661.0,1408.0,1170.0,905.0,464.0,117.0
2126,10:50 pm,Passing clouds.,"30.07 ""Hg",2 mph,59ʡF,1952.0,1662.0,1409.0,1171.0,906.0,465.0,118.0
2127,11:50 pm,Clear.,"30.07 ""Hg",3 mph,57ʡF,1953.0,1663.0,1410.0,1172.0,907.0,466.0,119.0
2128,"12:50 amMon, Aug 1",Partly cloudy.,"30.09 ""Hg",7 mph,61ʡF,1954.0,1664.0,1411.0,1173.0,908.0,467.0,120.0
2129,1:50 am,Passing clouds.,"30.09 ""Hg",8 mph,57ʡF,1955.0,1665.0,1412.0,1174.0,909.0,468.0,121.0
2130,2:50 am,Passing clouds.,"30.09 ""Hg",7 mph,57ʡF,1956.0,1666.0,1413.0,1175.0,910.0,469.0,122.0
2131,3:50 am,Passing clouds.,"30.09 ""Hg",6 mph,54ʡF,1957.0,1667.0,1414.0,1176.0,911.0,470.0,123.0
2132,4:50 am,Passing clouds.,"30.09 ""Hg",5 mph,54ʡF,1958.0,1668.0,1415.0,1177.0,912.0,471.0,124.0
2133,5:50 am,Clear.,"30.09 ""Hg",2 mph,54ʡF,1959.0,1669.0,1416.0,1178.0,913.0,472.0,125.0
2134,6:50 am,Sunny.,"30.09 ""Hg",3 mph,54ʡF,1960.0,1670.0,1417.0,1179.0,914.0,473.0,126.0
2135,7:50 am,Sunny.,"30.09 ""Hg",1 mph,57ʡF,1961.0,1671.0,1418.0,1180.0,915.0,474.0,127.0
2136,8:50 am,Broken clouds.,"30.09 ""Hg",3 mph,59ʡF,1962.0,1672.0,1419.0,1181.0,916.0,475.0,128.0
2137,9:50 am,Broken clouds.,"30.12 ""Hg",7 mph,61ʡF,1963.0,1673.0,1420.0,1182.0,917.0,476.0,129.0
2138,10:50 am,Broken clouds.,"30.12 ""Hg",8 mph,63ʡF,1964.0,1674.0,1421.0,1183.0,918.0,477.0,130.0
2139,11:50 am,Broken clouds.,"30.09 ""Hg",8 mph,64ʡF,1965.0,1675.0,1422.0,1184.0,919.0,478.0,131.0
2140,12:50 pm,Partly sunny.,"30.09 ""Hg",8 mph,64ʡF,1966.0,1676.0,1423.0,1185.0,920.0,479.0,132.0
2141,1:50 pm,Light rain. Broken clouds.,"30.09 ""Hg",13 mph,64ʡF,1967.0,1677.0,1424.0,1186.0,921.0,480.0,133.0
2142,2:50 pm,Light rain. Broken clouds.,"30.09 ""Hg",8 mph,63ʡF,1968.0,1678.0,1425.0,1187.0,922.0,481.0,134.0
2143,3:50 pm,Light rain. Mostly cloudy.,"30.07 ""Hg",5 mph,63ʡF,1969.0,1679.0,1426.0,1188.0,923.0,482.0,135.0
2144,4:50 pm,Partly sunny.,"30.07 ""Hg",9 mph,63ʡF,1970.0,1680.0,1427.0,1189.0,924.0,483.0,136.0
2145,5:50 pm,Light rain. Overcast.,"30.04 ""Hg",13 mph,61ʡF,1971.0,1681.0,1428.0,1190.0,925.0,484.0,137.0
2146,6:50 pm,Drizzle. Mostly cloudy.,"30.04 ""Hg",12 mph,59ʡF,1972.0,1682.0,1429.0,1191.0,926.0,485.0,138.0
2147,7:50 pm,Light rain. Broken clouds.,"30.01 ""Hg",7 mph,57ʡF,1973.0,1683.0,1430.0,1192.0,927.0,486.0,139.0
2148,8:50 pm,Broken clouds.,"29.98 ""Hg",7 mph,57ʡF,1974.0,1684.0,1431.0,1193.0,928.0,487.0,140.0
2149,9:50 pm,Passing clouds.,"29.98 ""Hg",7 mph,57ʡF,1975.0,1685.0,1432.0,1194.0,929.0,488.0,141.0
2150,10:50 pm,Passing clouds.,"29.95 ""Hg",9 mph,57ʡF,1976.0,1686.0,1433.0,1195.0,930.0,489.0,142.0
2151,11:50 pm,Passing clouds.,"29.92 ""Hg",9 mph,57ʡF,1977.0,1687.0,1434.0,1196.0,931.0,490.0,143.0
2152,"12:50 amTue, Sep 1",Partly cloudy.,"30.01 ""Hg",5 mph,57ʡF,1978.0,1688.0,1435.0,1197.0,932.0,491.0,144.0
2153,1:50 am,Passing clouds.,"30.01 ""Hg",5 mph,57ʡF,1979.0,1689.0,1436.0,1198.0,933.0,492.0,145.0
2154,2:50 am,Overcast.,"30.01 ""Hg",5 mph,55ʡF,1980.0,1690.0,1437.0,1199.0,934.0,493.0,146.0
2155,3:50 am,Mostly cloudy.,"30.01 ""Hg",5 mph,55ʡF,1981.0,1691.0,1438.0,1200.0,935.0,494.0,147.0
2156,4:50 am,Partly cloudy.,"30.01 ""Hg",3 mph,55ʡF,1982.0,1692.0,1439.0,1201.0,936.0,495.0,148.0
2157,5:50 am,Passing clouds.,"30.01 ""Hg",5 mph,55ʡF,1983.0,1693.0,1440.0,1202.0,937.0,496.0,149.0
2158,6:50 am,Fog.,"30.01 ""Hg",2 mph,55ʡF,1984.0,1694.0,1441.0,1203.0,938.0,497.0,150.0
2159,7:50 am,Light rain. Partly sunny.,"30.01 ""Hg",6 mph,57ʡF,1985.0,1695.0,1442.0,1204.0,939.0,498.0,151.0
2160,8:50 am,Broken clouds.,"30.04 ""Hg",8 mph,59ʡF,1986.0,1696.0,1443.0,1205.0,940.0,499.0,152.0
2161,9:50 am,Rain showers. Broken clouds.,"30.04 ""Hg",9 mph,57ʡF,1987.0,1697.0,1444.0,1206.0,941.0,500.0,153.0
2162,10:50 am,Broken clouds.,"30.07 ""Hg",7 mph,59ʡF,1988.0,1698.0,1445.0,1207.0,942.0,501.0,154.0
2163,11:50 am,Sprinkles. Partly sunny.,"30.07 ""Hg",6 mph,59ʡF,1989.0,1699.0,1446.0,1208.0,943.0,502.0,155.0
2164,12:50 pm,Broken clouds.,"30.07 ""Hg",3 mph,63ʡF,1990.0,1700.0,1447.0,1209.0,944.0,503.0,156.0
2165,1:50 pm,Partly sunny.,"30.07 ""Hg",8 mph,63ʡF,1991.0,1701.0,1448.0,1210.0,945.0,504.0,157.0
2166,2:50 pm,Partly sunny.,"30.07 ""Hg",6 mph,64ʡF,1992.0,1702.0,1449.0,1211.0,946.0,505.0,158.0
2167,3:50 pm,Partly sunny.,"30.07 ""Hg",6 mph,64ʡF,1993.0,1703.0,1450.0,1212.0,947.0,506.0,159.0
2168,4:50 pm,Scattered showers. Scattered clouds.,"30.07 ""Hg",3 mph,64ʡF,1994.0,1704.0,1451.0,1213.0,948.0,507.0,160.0
2169,5:50 pm,Partly sunny.,"30.07 ""Hg",5 mph,61ʡF,1995.0,1705.0,1452.0,1214.0,949.0,508.0,161.0
2170,6:50 pm,Partly sunny.,"30.07 ""Hg",5 mph,59ʡF,1996.0,1706.0,1453.0,1215.0,950.0,509.0,162.0
2171,7:50 pm,Partly sunny.,"30.09 ""Hg",3 mph,57ʡF,1997.0,1707.0,1454.0,1216.0,951.0,510.0,163.0
2172,8:50 pm,Partly cloudy.,"30.09 ""Hg",3 mph,57ʡF,1998.0,1708.0,1455.0,1217.0,952.0,511.0,164.0
2173,9:50 pm,Passing clouds.,"30.09 ""Hg",3 mph,55ʡF,1999.0,1709.0,1456.0,1218.0,953.0,512.0,165.0
2174,10:50 pm,Passing clouds.,"30.09 ""Hg",5 mph,54ʡF,2000.0,1710.0,1457.0,1219.0,954.0,513.0,166.0
2175,11:50 pm,Passing clouds.,"30.09 ""Hg",1 mph,52ʡF,2001.0,1711.0,1458.0,1220.0,955.0,514.0,167.0
2176,"12:50 amThu, Sep 1",Clear.,"30.18 ""Hg",3 mph,57ʡF,2002.0,1712.0,1459.0,1221.0,956.0,515.0,168.0
2177,1:50 am,Passing clouds.,"30.18 ""Hg",1 mph,57ʡF,2003.0,1713.0,1460.0,1222.0,957.0,516.0,169.0
2178,2:50 am,Passing clouds.,"30.18 ""Hg",1 mph,55ʡF,2004.0,1714.0,1461.0,1223.0,958.0,517.0,170.0
2179,3:50 am,Passing clouds.,"30.18 ""Hg",2 mph,54ʡF,2005.0,1715.0,1462.0,1224.0,959.0,518.0,171.0
2180,4:50 am,Passing clouds.,"30.18 ""Hg",2 mph,54ʡF,2006.0,1716.0,1463.0,1225.0,960.0,519.0,172.0
2181,5:50 am,Passing clouds.,"30.18 ""Hg",1 mph,54ʡF,2007.0,1717.0,1464.0,1226.0,961.0,520.0,173.0
2182,6:50 am,Passing clouds.,"30.21 ""Hg",2 mph,55ʡF,2008.0,1718.0,1465.0,1227.0,962.0,521.0,174.0
2183,7:50 am,Partly sunny.,"30.21 ""Hg",5 mph,57ʡF,2009.0,1719.0,1466.0,1228.0,963.0,522.0,175.0
2184,8:50 am,Partly sunny.,"30.24 ""Hg",3 mph,57ʡF,2010.0,1720.0,1467.0,1229.0,964.0,523.0,176.0
2185,9:50 am,Partly sunny.,"30.24 ""Hg",2 mph,63ʡF,2011.0,1721.0,1468.0,1230.0,965.0,524.0,177.0
2186,10:50 am,Broken clouds.,"30.24 ""Hg",8 mph,68ʡF,2012.0,1722.0,1469.0,1231.0,966.0,525.0,178.0
2187,11:50 am,Broken clouds.,"30.24 ""Hg",8 mph,68ʡF,2013.0,1723.0,1470.0,1232.0,967.0,526.0,179.0
2188,12:50 pm,Partly sunny.,"30.21 ""Hg",6 mph,72ʡF,2014.0,1724.0,1471.0,1233.0,968.0,527.0,180.0
2189,1:50 pm,Partly sunny.,"30.21 ""Hg",8 mph,73ʡF,2015.0,1725.0,1472.0,1234.0,969.0,528.0,181.0
2190,2:50 pm,Sunny.,"30.18 ""Hg",8 mph,75ʡF,2016.0,1726.0,1473.0,1235.0,970.0,529.0,182.0
2191,3:50 pm,Sunny.,"30.18 ""Hg",9 mph,75ʡF,2017.0,1727.0,1474.0,1236.0,971.0,530.0,183.0
2192,4:50 pm,Sunny.,"30.18 ""Hg",9 mph,73ʡF,2018.0,1728.0,1475.0,1237.0,972.0,531.0,184.0
2193,5:50 pm,Sunny.,"30.15 ""Hg",9 mph,72ʡF,2019.0,1729.0,1476.0,1238.0,973.0,532.0,185.0
2194,6:50 pm,Sunny.,"30.15 ""Hg",10 mph,72ʡF,2020.0,1730.0,1477.0,1239.0,974.0,533.0,186.0
2195,7:50 pm,Sunny.,"30.15 ""Hg",8 mph,68ʡF,2021.0,1731.0,1478.0,1240.0,975.0,534.0,187.0
2196,8:50 pm,Clear.,"30.15 ""Hg",8 mph,66ʡF,2022.0,1732.0,1479.0,1241.0,976.0,535.0,188.0
2197,9:50 pm,Clear.,"30.15 ""Hg",8 mph,63ʡF,2023.0,1733.0,1480.0,1242.0,977.0,536.0,189.0
2198,10:50 pm,Clear.,"30.15 ""Hg",6 mph,61ʡF,2024.0,1734.0,1481.0,1243.0,978.0,537.0,190.0
2199,11:50 pm,Clear.,"30.15 ""Hg",5 mph,59ʡF,2025.0,1735.0,1482.0,1244.0,979.0,538.0,191.0
2200,"12:50 amThu, Oct 1",Clear.,"30.48 ""Hg",8 mph,54ʡF,2026.0,1736.0,1483.0,1245.0,980.0,539.0,192.0
2201,1:50 am,Clear.,"30.48 ""Hg",6 mph,50ʡF,2027.0,1737.0,1484.0,1246.0,981.0,540.0,193.0
2202,2:50 am,Clear.,"30.48 ""Hg",9 mph,50ʡF,2028.0,1738.0,1485.0,1247.0,982.0,541.0,194.0
2203,3:50 am,Clear.,"30.45 ""Hg",10 mph,50ʡF,2029.0,1739.0,1486.0,1248.0,983.0,542.0,195.0
2204,4:50 am,Clear.,"30.48 ""Hg",10 mph,50ʡF,2030.0,1740.0,1487.0,1249.0,984.0,543.0,196.0
2205,5:50 am,Clear.,"30.45 ""Hg",9 mph,50ʡF,2031.0,1741.0,1488.0,1250.0,985.0,544.0,197.0
2206,6:50 am,Clear.,"30.48 ""Hg",9 mph,48ʡF,2032.0,1742.0,1489.0,1251.0,986.0,545.0,198.0
2207,7:50 am,Passing clouds.,"30.45 ""Hg",8 mph,50ʡF,2033.0,1743.0,1490.0,1252.0,987.0,546.0,199.0
2208,8:50 am,Sunny.,"30.48 ""Hg",10 mph,54ʡF,2034.0,1744.0,1491.0,1253.0,988.0,547.0,200.0
2209,9:50 am,Passing clouds.,"30.48 ""Hg",14 mph,57ʡF,2035.0,1745.0,1492.0,1254.0,989.0,548.0,201.0
2210,10:50 am,Scattered clouds.,"30.48 ""Hg",15 mph,61ʡF,2036.0,1746.0,1493.0,1255.0,990.0,549.0,202.0
2211,11:50 am,Passing clouds.,"30.48 ""Hg",16 mph,61ʡF,2037.0,1747.0,1494.0,1256.0,991.0,550.0,203.0
2212,12:50 pm,Passing clouds.,"30.45 ""Hg",14 mph,64ʡF,2038.0,1748.0,1495.0,1257.0,992.0,551.0,204.0
2213,1:50 pm,Passing clouds.,"30.45 ""Hg",15 mph,64ʡF,2039.0,1749.0,1496.0,1258.0,993.0,552.0,205.0
2214,2:50 pm,Passing clouds.,"30.42 ""Hg",16 mph,64ʡF,2040.0,1750.0,1497.0,1259.0,994.0,553.0,206.0
2215,3:50 pm,Passing clouds.,"30.42 ""Hg",14 mph,66ʡF,2041.0,1751.0,1498.0,1260.0,995.0,554.0,207.0
2216,4:50 pm,Passing clouds.,"30.39 ""Hg",15 mph,64ʡF,2042.0,1752.0,1499.0,1261.0,996.0,555.0,208.0
2217,5:50 pm,Passing clouds.,"30.39 ""Hg",13 mph,63ʡF,2043.0,1753.0,1500.0,1262.0,997.0,556.0,209.0
2218,6:50 pm,Sunny.,"30.39 ""Hg",9 mph,61ʡF,2044.0,1754.0,1501.0,1263.0,998.0,557.0,210.0
2219,7:50 pm,Clear.,"30.39 ""Hg",12 mph,57ʡF,2045.0,1755.0,1502.0,1264.0,999.0,558.0,211.0
2220,8:50 pm,Passing clouds.,"30.39 ""Hg",9 mph,55ʡF,2046.0,1756.0,1503.0,1265.0,1000.0,559.0,212.0
2221,9:50 pm,Passing clouds.,"30.39 ""Hg",8 mph,55ʡF,2047.0,1757.0,1504.0,1266.0,1001.0,560.0,213.0
2222,10:50 pm,Passing clouds.,"30.39 ""Hg",9 mph,55ʡF,2048.0,1758.0,1505.0,1267.0,1002.0,561.0,214.0
2223,11:50 pm,Passing clouds.,"30.39 ""Hg",8 mph,54ʡF,2049.0,1759.0,1506.0,1268.0,1003.0,562.0,215.0
2224,"12:50 amSat, Oct 1",Clear.,"29.80 ""Hg",No wind,46ʡF,2050.0,1760.0,1507.0,1269.0,1004.0,563.0,216.0
2225,1:50 am,Passing clouds.,"29.77 ""Hg",No wind,45ʡF,2051.0,1761.0,1508.0,1270.0,1005.0,564.0,217.0
2226,2:50 am,Passing clouds.,"29.77 ""Hg",2 mph,46ʡF,2052.0,1762.0,1509.0,1271.0,1006.0,565.0,218.0
2227,3:50 am,Overcast.,"29.74 ""Hg",1 mph,48ʡF,2053.0,1763.0,1510.0,1272.0,1007.0,566.0,219.0
2228,4:50 am,Passing clouds.,"29.74 ""Hg",1 mph,48ʡF,2054.0,1764.0,1511.0,1273.0,1008.0,567.0,220.0
2229,5:50 am,Passing clouds.,"29.71 ""Hg",No wind,46ʡF,2055.0,1765.0,1512.0,1274.0,1009.0,568.0,221.0
2230,6:50 am,Passing clouds.,"29.71 ""Hg",No wind,45ʡF,2056.0,1766.0,1513.0,1275.0,1010.0,569.0,222.0
2231,7:50 am,Fog.,"29.71 ""Hg",1 mph,45ʡF,2057.0,1767.0,1514.0,1276.0,1011.0,570.0,223.0
2232,8:50 am,Scattered clouds.,"29.71 ""Hg",No wind,48ʡF,2058.0,1768.0,1515.0,1277.0,1012.0,571.0,224.0
2233,9:50 am,Lots of rain. Mostly cloudy.,"29.71 ""Hg",8 mph,54ʡF,2059.0,1769.0,1516.0,1278.0,1013.0,572.0,225.0
2234,10:50 am,Sprinkles. Partly sunny.,"29.68 ""Hg",3 mph,54ʡF,2060.0,1770.0,1517.0,1279.0,1014.0,573.0,226.0
2235,11:50 am,Rain showers. Mostly cloudy.,"29.68 ""Hg",7 mph,54ʡF,2061.0,1771.0,1518.0,1280.0,1015.0,574.0,227.0
2236,12:50 pm,Scattered clouds.,"29.68 ""Hg",8 mph,55ʡF,2062.0,1772.0,1519.0,1281.0,1016.0,575.0,228.0
2237,1:50 pm,Scattered clouds.,"29.65 ""Hg",9 mph,57ʡF,2063.0,1773.0,1520.0,1282.0,1017.0,576.0,229.0
2238,2:50 pm,Scattered clouds.,"29.65 ""Hg",12 mph,61ʡF,2064.0,1774.0,1521.0,1283.0,1018.0,577.0,230.0
2239,3:50 pm,Scattered showers. Passing clouds.,"29.65 ""Hg",7 mph,61ʡF,2065.0,1775.0,1522.0,1284.0,1019.0,578.0,231.0
2240,4:50 pm,Scattered showers. Scattered clouds.,"29.65 ""Hg",7 mph,57ʡF,2066.0,1776.0,1523.0,1285.0,1020.0,579.0,232.0
2241,5:50 pm,Partly sunny.,"29.68 ""Hg",9 mph,54ʡF,2067.0,1777.0,1524.0,1286.0,1021.0,580.0,233.0
2242,6:50 pm,Passing clouds.,"29.68 ""Hg",3 mph,52ʡF,2068.0,1778.0,1525.0,1287.0,1022.0,581.0,234.0
2243,7:50 pm,Passing clouds.,"29.68 ""Hg",2 mph,52ʡF,2069.0,1779.0,1526.0,1288.0,1023.0,582.0,235.0
2244,8:50 pm,Passing clouds.,"29.71 ""Hg",3 mph,52ʡF,2070.0,1780.0,1527.0,1289.0,1024.0,583.0,236.0
2245,9:50 pm,Partly cloudy.,"29.74 ""Hg",3 mph,50ʡF,2071.0,1781.0,1528.0,1290.0,1025.0,584.0,237.0
2246,10:50 pm,Passing clouds.,"29.74 ""Hg",6 mph,50ʡF,2072.0,1782.0,1529.0,1291.0,1026.0,585.0,238.0
2247,11:50 pm,Passing clouds.,"29.77 ""Hg",5 mph,48ʡF,2073.0,1783.0,1530.0,1292.0,1027.0,586.0,239.0
2248,"12:50 amSun, Nov 1",Clear.,"30.33 ""Hg",1 mph,43ʡF,2074.0,1784.0,1531.0,1293.0,1028.0,587.0,240.0
2249,1:50 am,Clear.,"30.33 ""Hg",2 mph,41ʡF,2075.0,1785.0,1532.0,1294.0,1029.0,588.0,241.0
2250,2:50 am,Passing clouds.,"30.33 ""Hg",No wind,43ʡF,2076.0,1786.0,1533.0,1295.0,1030.0,589.0,242.0
2251,3:50 am,Dense fog.,"30.33 ""Hg",5 mph,45ʡF,2077.0,1787.0,1534.0,1296.0,1031.0,590.0,243.0
2252,4:50 am,Dense fog.,"30.33 ""Hg",1 mph,45ʡF,2078.0,1788.0,1535.0,1297.0,1032.0,591.0,244.0
2253,5:50 am,Dense fog.,"30.33 ""Hg",No wind,45ʡF,2079.0,1789.0,1536.0,1298.0,1033.0,592.0,245.0
2254,6:50 am,Fog.,"30.36 ""Hg",3 mph,43ʡF,2080.0,1790.0,1537.0,1299.0,1034.0,593.0,246.0
2255,7:50 am,Fog.,"30.39 ""Hg",2 mph,45ʡF,2081.0,1791.0,1538.0,1300.0,1035.0,594.0,247.0
2256,8:50 am,Fog.,"30.39 ""Hg",3 mph,45ʡF,2082.0,1792.0,1539.0,1301.0,1036.0,595.0,248.0
2257,9:50 am,Fog.,"30.39 ""Hg",1 mph,46ʡF,2083.0,1793.0,1540.0,1302.0,1037.0,596.0,249.0
2258,10:50 am,Fog.,"30.39 ""Hg",1 mph,46ʡF,2084.0,1794.0,1541.0,1303.0,1038.0,597.0,250.0
2259,11:50 am,Fog.,"30.39 ""Hg",3 mph,48ʡF,2085.0,1795.0,1542.0,1304.0,1039.0,598.0,251.0
2260,12:50 pm,Fog.,"30.39 ""Hg",1 mph,52ʡF,2086.0,1796.0,1543.0,1305.0,1040.0,599.0,252.0
2261,1:50 pm,Fog.,"30.36 ""Hg",2 mph,52ʡF,2087.0,1797.0,1544.0,1306.0,1041.0,600.0,253.0
2262,2:50 pm,Sunny.,"30.36 ""Hg",3 mph,55ʡF,2088.0,1798.0,1545.0,1307.0,1042.0,601.0,254.0
2263,3:50 pm,Haze.,"30.36 ""Hg",3 mph,55ʡF,2089.0,1799.0,1546.0,1308.0,1043.0,602.0,255.0
2264,4:50 pm,Fog.,"30.36 ""Hg",3 mph,52ʡF,2090.0,1800.0,1547.0,1309.0,1044.0,603.0,256.0
2265,4:59 pm,Light fog.,"30.36 ""Hg",5 mph,50ʡF,2091.0,1801.0,1548.0,1310.0,1045.0,604.0,257.0
2266,5:50 pm,Fog.,"30.36 ""Hg",1 mph,50ʡF,2092.0,1802.0,1549.0,1311.0,1046.0,605.0,258.0
2267,6:50 pm,Fog.,"30.36 ""Hg",3 mph,50ʡF,2093.0,1803.0,1550.0,1312.0,1047.0,606.0,259.0
2268,7:50 pm,Dense fog.,"30.36 ""Hg",5 mph,50ʡF,2094.0,1804.0,1551.0,1313.0,1048.0,607.0,260.0
2269,8:50 pm,Dense fog.,"30.36 ""Hg",2 mph,50ʡF,2095.0,1805.0,1552.0,1314.0,1049.0,608.0,261.0
2270,10:50 pm,Dense fog.,"30.36 ""Hg",2 mph,48ʡF,2096.0,1806.0,1553.0,1315.0,1050.0,609.0,262.0
2271,11:50 pm,Dense fog.,"30.33 ""Hg",1 mph,48ʡF,2097.0,1807.0,1554.0,1316.0,1051.0,610.0,263.0
2272,"12:50 amTue, Nov 1",Passing clouds.,"30.24 ""Hg",2 mph,43ʡF,2098.0,1808.0,1555.0,1317.0,1052.0,611.0,264.0
2273,1:50 am,Passing clouds.,"30.24 ""Hg",1 mph,43ʡF,2099.0,1809.0,1556.0,1318.0,1053.0,612.0,265.0
2274,2:50 am,Passing clouds.,"30.21 ""Hg",No wind,41ʡF,2100.0,1810.0,1557.0,1319.0,1054.0,613.0,266.0
2275,3:50 am,Passing clouds.,"30.21 ""Hg",1 mph,41ʡF,2101.0,1811.0,1558.0,1320.0,1055.0,614.0,267.0
2276,4:50 am,Passing clouds.,"30.21 ""Hg",1 mph,41ʡF,2102.0,1812.0,1559.0,1321.0,1056.0,615.0,268.0
2277,5:50 am,Passing clouds.,"30.21 ""Hg",2 mph,41ʡF,2103.0,1813.0,1560.0,1322.0,1057.0,616.0,269.0
